D,F,I,R0,R1_plus_R2,R1_plus_R2_bulk,R_total,R_total_bulk,ambiguous_support,audit_sub_R1,audit_sub_R2,audit_sub_R_total,audit_sub_size,bulk_gA_observed,bulk_gA_predicted,bulk_identity_error,check4_error,child_ambiguous,child_failures,delta_I_identity_error,fixed_j,fourier_resid_child_max,fourier_resid_parent,full_j,max_abs_g_on_S,mean_R1,mean_R1_bulk,mean_R2,mean_inner,mean_solve_time_child,mean_unorm,method,min_w,n,num_children,ok,parent_id,q,s2,s3,seed,solve_time_parent,solver_status,std_child_R1,std_child_R2,std_child_Rsum,subset_vs_bulk_gap,sum_w_err_parent,support_1em10,support_1em8,support_1em9,tau,theta_like_value,w0
0.5739621609382527,127,1.6001572271314939,0.012599663205759795,-0.00760713880658162,-0.006803340677209363,0.004992524399178175,0.005796322528550432,False,,,,,3.5655775789679564e-05,3.565577578968028e-05,7.182839392716467e-19,5.204170427930421e-18,0,0,6.522560269672795e-16,-1,1.3268813131572799e-13,4.333946396206656e-14,False,4.535954944984155e-14,-0.19892043076376179,-0.19811663263438953,0.19131329195718016,-0.0008095488720177644,0.11417104687495794,0.00149463509341547,highs-ipm,0.0,509,32,True,10,127,0.012599663205759795,0.00019433723804819917,4819010,0.12430840000024546,0,0.13964239797553385,0.13989624784643867,0.04008634678096443,0.0008037981293722574,2.220446049250313e-16,127,127,127,0.04589512116817334,22.335525046247913,0.043881188695968396
0.9365568751142317,127,1.7197325656566425,0.013541201304383011,-0.06684181639020403,-0.07892201860767584,-0.053300615085821026,-0.06538081730329283,False,,,,,5.8180946804521844e-05,5.818094680452141e-05,4.336808689942018e-19,5.551115123125783e-17,0,0,8.205242041370298e-16,-1,3.7225431070986303e-14,9.503899403573435e-15,False,9.901801600875615e-15,-0.2544395095052566,-0.2665197117227284,0.1875976931150526,-0.0010992735707214293,0.12151879062506055,0.0014656069774613483,highs-ipm,0.0,509,32,True,11,127,0.013541201304383011,0.00024143077515619132,4819011,0.1345369999999093,0,0.17272924763419062,0.15165925282528317,0.03961443096891024,0.012080202217471803,0.0,127,127,127,0.047227538028064564,22.954721856866076,0.045097685376947104
0.7868278889729704,127,1.6541848051447854,0.013025077205864452,-0.012325476837859312,-0.015976921669263344,0.0006996003680051401,-0.0029518444633988925,False,,,,,4.8879457050663515e-05,4.88794570506641e-05,5.827586677109586e-19,1.3877787807814457e-17,0,0,8.187894806610529e-16,-1,1.663599813461758e-13,2.141689603440966e-14,False,2.245426067304379e-14,-0.17467074511263203,-0.17832218994403606,0.16234526827477272,-0.0007454505115195549,0.11958133125003201,0.0012683224083966619,highs-ipm,0.0,509,32,True,12,127,0.013025077205864452,0.00021843606290190726,4819012,0.13125089999994088,0,0.11869470669926577,0.12411093838742038,0.057144499972034385,0.0036514448314040326,3.3306690738754696e-16,127,127,127,0.04660362279268918,22.664974098009107,0.04452843634186465
1.6581200863918457,127,1.8505638568617644,0.014571368951667435,0.061068089974785716,0.07393614948897774,0.07563945892645316,0.08850751844064518,False,,,,,0.0001030060203552574,0.00010300602035525699,4.2012834183813297e-19,1.3877787807814457e-17,0,0,6.661338147750939e-16,-1,5.983581685686801e-14,1.0831613383999183e-14,False,1.1352030426792226e-14,-0.06178633241151127,-0.048918272897319245,0.12285442238629699,-0.0002940930238604103,0.12666064062496218,0.0009598001748929452,highs-ipm,0.0,509,32,True,13,127,0.014571368951667435,0.0003151284440892141,4819013,0.13754990000006728,0,0.13242140527653848,0.1309453570115824,0.13597743280998123,0.012868059514192023,2.220446049250313e-16,127,127,127,0.046596771300586495,22.661790330697187,0.04452218139626166
1.0592655663243815,127,1.745027294710264,0.013740372399293418,-0.001014652648418532,0.001248515033370659,0.012725719750874886,0.014988887432664078,False,,,,,6.580387716299994e-05,6.580387716300006e-05,1.2197274440461925e-19,2.42861286636753e-17,0,0,6.106226635438361e-16,-1,4.504556450068975e-14,4.717379915517017e-14,False,4.9453496853146817e-14,-0.12194616134539897,-0.11968299366360978,0.12093150869698044,-0.0005333155711614758,0.11853032499995209,0.0009447774116951597,highs-ipm,0.0,509,32,True,14,127,0.013740372399293418,0.00025447243013256894,4819014,0.12031449999994948,0,0.1148333410392389,0.12228495683716399,0.037706194979189554,0.002263167681789191,4.440892098500626e-16,127,127,127,0.04804682152081699,23.334675180454322,0.04584415556081399
0.6672797683022016,127,1.558824065361633,0.012274205239067977,0.0049403674265470765,0.0035247450164401645,0.017214572665615054,0.01579895025550814,False,,,,,4.145286819723432e-05,4.1452868197234187e-05,1.3552527156068805e-19,2.42861286636753e-17,0,0,6.869504964868156e-16,-1,1.073537959916937e-13,1.1401470045857565e-14,False,1.1907141939104804e-14,-0.1227910476704907,-0.12420667008059762,0.12773141509703778,-0.0005266351731995686,0.11842847187499217,0.0009979016804456077,highs-ipm,0.0,509,32,True,15,127,0.012274205239067977,0.00019202754262835704,4819015,0.12085830000023634,0,0.1119304502208647,0.12549190265346563,0.04682471341944961,0.001415622410106912,0.0,127,127,127,0.045590008710515204,22.193512027023324,0.04360218472892598
0.8533633712462244,127,1.5510734592194264,0.012213176844247452,0.048361185908509116,0.0440639828723135,0.06057436275275657,0.05627715971656096,False,,,,,5.301278569050844e-05,5.301278569050908e-05,6.369687763352339e-19,1.3877787807814457e-17,0,0,4.996003610813204e-16,-1,1.1657341758564144e-13,2.7691390847017772e-14,False,2.899763762442831e-14,-0.1024350753612565,-0.10673227839745211,0.1507962612697656,-0.0004699357481805564,0.09667796562493436,0.0011780957911700439,highs-ipm,0.0,509,32,True,16,127,0.012213176844247452,0.00020207032346339774,4819016,0.10011829999984911,0,0.10345643163344871,0.1348686801949506,0.0682178090372672,0.004297203036195615,6.661338147750939e-16,127,127,127,0.04697501113912219,22.837489353063454,0.04486736611603822
0.9643632968425244,127,1.6110583867080652,0.012685499107937521,0.01011867087884355,0.011088262142185223,0.022804169986781073,0.023773761250122746,False,,,,,5.99083421036063e-05,5.990834210360623e-05,6.776263578034403e-20,6.938893903907228e-18,0,0,4.440892098500626e-16,-1,7.003750877865311e-14,2.4694656042267837e-14,False,2.583350200424661e-14,-0.13245920276597895,-0.13148961150263727,0.1425778736448225,-0.000573539637035783,0.09408781874999761,0.0011138896378501757,highs-ipm,0.0,509,32,True,17,127,0.012685499107937521,0.00022071253160300814,4819017,0.10876819999975851,0,0.1754681217737978,0.14173267988434649,0.05614796765176758,0.0009695912633416737,2.220446049250313e-16,127,127,127,0.04538332035265482,22.0972628984635,0.04341309017379863
1.2110026912180056,127,1.7779482736405245,0.013999592705830902,-0.034387250634489414,-0.03710673572348225,-0.02038765792865851,-0.023107143017651346,False,,,,,7.523011685680365e-05,7.523011685680423e-05,5.827586677109586e-19,1.734723475976807e-17,0,0,3.608224830031759e-16,-1,8.305856002976952e-14,2.0886070650760757e-14,False,2.1885271372923398e-14,-0.20835021958415909,-0.21106970467315192,0.17396296894966967,-0.0008997211507363039,0.09205664062494634,0.0013590856949192943,highs-ipm,0.0,509,32,True,18,127,0.013999592705830902,0.0002710709129493042,4819018,0.10284860000001572,0,0.17077517542704462,0.12872685096973094,0.07223174953208013,0.0027194850889928346,5.551115123125783e-16,127,127,127,0.047085766812470634,22.888913274512973,0.04496839543126321
0.9055000149853473,127,1.7100983669183618,0.013465341471798125,-0.0461157796030055,-0.045937796833936284,-0.032650438131207375,-0.03247245536213816,False,,,,,5.6251627213702566e-05,5.625162721370244e-05,1.2874900798265365e-19,4.163336342344337e-17,0,0,6.661338147750939e-16,-1,2.0077689510955565e-14,1.3308798507694064e-14,False,1.3912482277333993e-14,-0.22151546548863987,-0.22133748271957066,0.17539968588563437,-0.0009208511690870253,0.10139404375006222,0.0013703100459815185,highs-ipm,0.0,509,32,True,19,127,0.013465341471798125,0.00023745653416344447,4819019,0.11732299999994211,0,0.182075002516894,0.15839226472833176,0.05448827077963907,0.00017798276906921817,5.551115123125783e-16,127,127,127,0.04609040868594979,22.42637713371049,0.044059680026936124
